Row ID,Order ID,Order Date,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
275,CA-2017-118136,9/16/2017,BB-10990,Barry Blumstein,Corporate,United States,Inglewood,California,90301,West,OFF-PA-10002615,Paper,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",8.82,2,0,4.0572
277,CA-2017-132976,10/13/2017,AG-10495,Andrew Gjertsen,Corporate,United States,Philadelphia,Pennsylvania,19140,East,OFF-PA-10000673,Paper,"Post-it “Important Message” Note Pad, Neon Colors, 50 Sheets/Pad",11.648,2,0.2,4.0768
281,US-2015-161991,9/26/2015,SC-20725,Steven Cartwright,Consumer,United States,Houston,Texas,77070,Central,OFF-BI-10004967,Binders,Round Ring Binders,2.08,5,0.8,-3.432
283,CA-2015-130890,11/2/2015,JO-15280,Jas O'Carroll,Consumer,United States,Los Angeles,California,90004,West,FUR-TA-10002903,Tables,"Bevis Round Bullnose 29"" High Table Top",1038.84,5,0.2,51.942
284,CA-2015-130883,9/26/2015,TB-21520,Tracy Blumstein,Consumer,United States,Portland,Oregon,97206,West,OFF-PA-10000474,Paper,Easy-staple paper,141.76,5,0.2,47.844
287,CA-2016-112697,12/18/2016,AH-10195,Alan Haines,Corporate,United States,Tamarac,Florida,33319,South,OFF-BI-10000778,Binders,GBC VeloBinder Electric Binding Machine,254.058,7,0.7,-169.372
290,CA-2016-110772,11/20/2016,NZ-18565,Nick Zandusky,Home Office,United States,Columbus,Ohio,43229,East,OFF-FA-10002983,Fasteners,Advantus SlideClip Paper Clips,19.096,7,0.2,6.6836
294,CA-2014-111451,12/26/2014,KL-16555,Kelly Lampkin,Corporate,United States,Colorado Springs,Colorado,80906,West,FUR-FU-10004091,Furnishings,"Howard Miller 13"" Diameter Goldtone Round Wall Clock",300.416,8,0.2,78.8592
299,CA-2016-142545,10/28/2016,JD-15895,Jonathan Doherty,Corporate,United States,Belleville,New Jersey,7109,East,OFF-PA-10002105,Paper,Xerox 223,32.4,5,0,15.552
304,US-2017-152380,11/19/2017,JH-15910,Jonathan Howell,Consumer,United States,Chicago,Illinois,60623,Central,FUR-TA-10002533,Tables,BPI Conference Tables,219.075,3,0.5,-131.445
305,CA-2015-144253,5/4/2015,AS-10225,Alan Schoenberger,Corporate,United States,New York City,New York,10024,East,FUR-FU-10002671,Furnishings,Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp,26.8,2,0,12.864
306,CA-2014-130960,12/30/2014,KB-16600,Ken Brennan,Corporate,United States,Taylor,Michigan,48180,Central,OFF-AR-10003651,Art,Newell 350,9.84,3,0,2.8536
307,CA-2014-111003,6/1/2014,CR-12625,Corey Roper,Home Office,United States,Lakewood,New Jersey,8701,East,OFF-BI-10001072,Binders,"GBC Clear Cover, 8-1/2 x 11, unpunched, 25 covers per pack",45.48,3,0,20.9208
309,CA-2017-126774,4/15/2017,SH-20395,Shahid Hopkins,Consumer,United States,Arlington,Virginia,22204,South,OFF-AR-10002804,Art,Faber Castell Col-Erase Pencils,4.89,1,0,2.0049
310,CA-2016-142902,9/12/2016,BP-11185,Ben Peterman,Corporate,United States,Arvada,Colorado,80004,West,FUR-FU-10001918,Furnishings,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,15.136,4,0.2,3.5948
314,CA-2014-120887,9/27/2014,TS-21205,Thomas Seio,Corporate,United States,Hackensack,New Jersey,7601,East,FUR-FU-10001588,Furnishings,"Deflect-o SuperTray Unbreakable Stackable Tray, Letter, Black",87.54,3,0,37.6422
315,CA-2014-167850,8/9/2014,AG-10525,Andy Gerbode,Corporate,United States,Saint Petersburg,Florida,33710,South,TEC-PH-10002398,Phones,AT&T 1070 Corded Phone,178.384,2,0.2,22.298
317,CA-2014-164259,12/28/2014,SP-20860,Sung Pak,Corporate,United States,Philadelphia,Pennsylvania,19143,East,OFF-AR-10003373,Art,"Boston School Pro Electric Pencil Sharpener, 1670",99.136,4,0.2,8.6744
318,CA-2014-164973,11/4/2014,NM-18445,Nathan Mautz,Home Office,United States,New York City,New York,10024,East,FUR-CH-10002602,Chairs,DMI Arturo Collection Mission-style Design Wood Chair,135.882,1,0.1,24.1568
323,CA-2014-156601,9/19/2014,FA-14230,Frank Atkinson,Corporate,United States,Long Beach,California,90805,West,OFF-FA-10000624,Fasteners,OIC Binder Clips,7.16,2,0,3.58
324,CA-2016-162138,4/23/2016,GK-14620,Grace Kelly,Corporate,United States,Hesperia,California,92345,West,OFF-BI-10004593,Binders,Ibico Laser Imprintable Binding System Covers,251.52,6,0.2,81.744
326,CA-2017-153339,11/3/2017,DJ-13510,Don Jones,Corporate,United States,Murfreesboro,Tennessee,37130,South,FUR-FU-10001967,Furnishings,Telescoping Adjustable Floor Lamp,15.992,1,0.2,0.9995
327,US-2016-141544,8/30/2016,PO-18850,Patrick O'Brill,Consumer,United States,Philadelphia,Pennsylvania,19143,East,TEC-PH-10003645,Phones,Aastra 57i VoIP phone,290.898,3,0.4,-67.8762
332,US-2016-150147,4/25/2016,JL-15850,John Lucas,Consumer,United States,Philadelphia,Pennsylvania,19134,East,TEC-PH-10004614,Phones,AT&T 841000 Phone,82.8,2,0.4,-20.7
335,CA-2015-137946,9/1/2015,DB-13615,Doug Bickford,Consumer,United States,Los Angeles,California,90045,West,OFF-BI-10001922,Binders,Storex Dura Pro Binders,4.752,1,0.2,1.6038
338,CA-2014-129924,7/12/2014,AC-10420,Alyssa Crouse,Corporate,United States,San Francisco,California,94122,West,OFF-BI-10003314,Binders,Tuff Stuff Recycled Round Ring Binders,7.712,2,0.2,2.7956
340,CA-2015-128167,6/22/2015,KL-16645,Ken Lonsdale,Consumer,United States,Layton,Utah,84041,West,OFF-FA-10000490,Fasteners,"OIC Binder Clips, Mini, 1/4"" Capacity, Black",4.96,4,0,2.3312
341,CA-2014-122336,4/13/2014,JD-15895,Jonathan Doherty,Corporate,United States,Philadelphia,Pennsylvania,19140,East,OFF-AR-10000122,Art,Newell 314,17.856,4,0.2,1.116
345,US-2015-120712,12/20/2015,CS-12130,Chad Sievert,Consumer,United States,Austin,Texas,78745,Central,OFF-ST-10000107,Storage,Fellowes Super Stor/Drawer,88.8,4,0.2,-2.22
346,CA-2017-169901,6/15/2017,CC-12550,Clay Cheatham,Consumer,United States,San Francisco,California,94122,West,TEC-PH-10002293,Phones,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,47.976,3,0.2,4.7976
347,CA-2017-134306,7/8/2017,TD-20995,Tamara Dahlen,Consumer,United States,Lowell,Massachusetts,1852,East,OFF-AR-10004027,Art,"Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",7.56,3,0,3.0996
350,CA-2016-129714,9/1/2016,AB-10060,Adam Bellavance,Home Office,United States,New York City,New York,10009,East,TEC-AC-10000290,Accessories,Sabrent 4-Port USB 2.0 Hub,6.79,1,0,2.3086
355,CA-2016-138520,4/8/2016,JL-15505,Jeremy Lonsdale,Consumer,United States,New York City,New York,10035,East,FUR-BO-10002268,Bookcases,Sauder Barrister Bookcases,388.704,6,0.2,-4.8588
359,CA-2016-130001,4/23/2016,HK-14890,Heather Kirkland,Corporate,United States,Charlotte,North Carolina,28205,South,OFF-PA-10002666,Paper,Southworth 25% Cotton Linen-Finish Paper & Envelopes,36.24,5,0.2,11.325
360,CA-2017-155698,3/8/2017,VB-21745,Victoria Brennan,Corporate,United States,Columbus,Georgia,31907,South,OFF-AP-10001124,Appliances,Belkin 8 Outlet SurgeMaster II Gold Surge Protector with Phone Protection,647.84,8,0,168.4384
362,CA-2017-144904,9/25/2017,KW-16435,Katrina Willman,Consumer,United States,New York City,New York,10009,East,OFF-LA-10001158,Labels,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",20.7,2,0,9.936
366,CA-2014-123344,9/24/2014,JD-16060,Julia Dunbar,Consumer,United States,San Francisco,California,94109,West,OFF-ST-10001713,Storage,"Gould Plastics 9-Pocket Panel Bin, 18-3/8w x 5-1/4d x 20-1/2h, Black",211.96,4,0,8.4784
367,CA-2016-155516,10/21/2016,MK-17905,Michael Kennedy,Corporate,United States,Manchester,Connecticut,6040,East,OFF-BI-10002412,Binders,Wilson Jones “Snap” Scratch Pad Binder Tool for Ring Binders,23.2,4,0,10.44
371,CA-2017-104745,5/29/2017,GT-14755,Guy Thornton,Consumer,United States,Harlingen,Texas,78550,Central,OFF-PA-10002036,Paper,Xerox 1930,25.92,5,0.2,9.396
373,US-2014-119137,7/23/2014,AG-10900,Arthur Gainer,Consumer,United States,Tucson,Arizona,85705,West,OFF-BI-10001982,Binders,Wilson Jones Custom Binder Spines & Labels,8.16,5,0.7,-5.712
377,US-2016-134656,9/28/2016,MM-18280,Muhammed MacIntyre,Corporate,United States,Quincy,Illinois,62301,Central,OFF-PA-10003039,Paper,Xerox 1960,99.136,4,0.2,30.98
378,US-2017-134481,8/27/2017,AR-10405,Allen Rosenblatt,Corporate,United States,Franklin,Massachusetts,2038,East,FUR-TA-10004915,Tables,"Office Impressions End Table, 20-1/2""H x 24""W x 20""D",1488.424,7,0.3,-297.6848
379,CA-2015-130792,4/28/2015,RA-19915,Russell Applegate,Consumer,United States,Houston,Texas,77095,Central,OFF-AP-10000696,Appliances,Holmes Odor Grabber,8.652,3,0.8,-20.3322
382,CA-2016-134775,10/28/2016,AS-10285,Alejandro Savely,Corporate,United States,San Francisco,California,94109,West,OFF-PA-10004734,Paper,Southworth Structures Collection,50.96,7,0,25.48
384,CA-2015-125395,6/26/2015,LA-16780,Laura Armstrong,Corporate,United States,Taylor,Michigan,48180,Central,TEC-AC-10004708,Accessories,Sony 32GB Class 10 Micro SDHC R40 Memory Card,41.9,2,0,8.799
385,US-2015-168935,11/27/2015,DO-13435,Denny Ordway,Consumer,United States,Pembroke Pines,Florida,33024,South,FUR-TA-10000617,Tables,"Hon Practical Foundations 30 x 60 Training Table, Light Gray/Charcoal",375.4575,3,0.45,-157.0095
387,CA-2015-122756,12/3/2015,DK-13225,Dean Katz,Corporate,United States,Philadelphia,Pennsylvania,19140,East,TEC-MA-10001681,Machines,Lexmark MarkNet N8150 Wireless Print Server,482.34,4,0.7,-337.638
389,CA-2014-115973,11/24/2014,NG-18430,Nathan Gelder,Consumer,United States,Cincinnati,Ohio,45231,East,OFF-AR-10004757,Art,Crayola Colored Pencils,2.624,1,0.2,0.4264
390,CA-2017-101798,12/11/2017,MV-18190,Mike Vittorini,Consumer,United States,New York City,New York,10009,East,OFF-BI-10000050,Binders,"Angle-D Binders with Locking Rings, Label Holders",23.36,4,0.2,7.884
392,US-2014-135972,9/21/2014,JG-15115,Jack Garza,Consumer,United States,Des Moines,Washington,98198,West,TEC-PH-10003012,Phones,Nortel Meridian M3904 Professional Digital phone,246.384,2,0.2,27.7182
394,US-2014-134971,6/7/2014,BP-11095,Bart Pistole,Corporate,United States,Peoria,Illinois,61604,Central,OFF-BI-10003982,Binders,Wilson Jones Century Plastic Molded Ring Binders,12.462,3,0.8,-20.5623
395,CA-2017-102946,6/30/2017,VP-21730,Victor Preis,Home Office,United States,Las Vegas,Nevada,89115,West,OFF-BI-10004492,Binders,Tuf-Vin Binders,75.792,3,0.2,25.5798
396,CA-2017-165603,10/17/2017,SS-20140,Saphhira Shifley,Corporate,United States,Warwick,Rhode Island,2886,East,OFF-ST-10000798,Storage,2300 Heavy-Duty Transfer File Systems by Perma,49.96,2,0,9.4924
398,CA-2015-122259,10/31/2015,HP-14815,Harold Pawlan,Home Office,United States,Jackson,Michigan,49201,Central,OFF-SU-10002573,Supplies,"Acme 10"" Easy Grip Assistive Scissors",70.12,4,0,21.036
399,CA-2016-108987,9/8/2016,AG-10675,Anna Gayman,Consumer,United States,Houston,Texas,77036,Central,OFF-ST-10001580,Storage,Super Decoflex Portable Personal File,35.952,3,0.2,3.5952
403,CA-2014-113166,12/24/2014,LF-17185,Luke Foster,Consumer,United States,Miami,Florida,33180,South,OFF-PA-10001947,Paper,Xerox 1974,9.568,2,0.2,3.4684
404,CA-2014-155208,4/16/2014,SP-20650,Stephanie Phelps,Corporate,United States,Wilmington,North Carolina,28403,South,OFF-AR-10003478,Art,"Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack",39.072,6,0.2,9.768
405,CA-2017-117933,12/24/2017,RF-19840,Roy Französisch,Consumer,United States,New York City,New York,10024,East,OFF-AP-10004249,Appliances,Staple holder,35.91,3,0,9.6957
406,CA-2017-117457,12/8/2017,KH-16510,Keith Herrera,Consumer,United States,San Francisco,California,94110,West,TEC-AC-10000158,Accessories,Sony 64GB Class 10 Micro SDHC R40 Memory Card,179.95,5,0,37.7895
415,CA-2017-142636,11/3/2017,KC-16675,Kimberly Carter,Corporate,United States,Seattle,Washington,98105,West,OFF-PA-10000157,Paper,Xerox 191,139.86,7,0,65.7342
417,CA-2017-122105,6/24/2017,CJ-12010,Caroline Jumper,Consumer,United States,Huntington Beach,California,92646,West,OFF-AR-10004344,Art,Bulldog Vacuum Base Pencil Sharpener,95.92,8,0,25.8984
418,CA-2016-148796,4/14/2016,PB-19150,Philip Brown,Consumer,United States,Los Angeles,California,90004,West,FUR-CH-10004886,Chairs,Bevis Steel Folding Chairs,383.8,5,0.2,38.38
419,CA-2017-154816,11/6/2017,VB-21745,Victoria Brennan,Corporate,United States,Richmond,Kentucky,40475,South,OFF-PA-10003845,Paper,Xerox 1987,5.78,1,0,2.8322
420,CA-2017-110478,3/4/2017,SP-20860,Sung Pak,Corporate,United States,Los Angeles,California,90045,West,OFF-AR-10001573,Art,American Pencil,9.32,4,0,2.7028
422,CA-2014-142048,6/22/2014,JE-15745,Joel Eaton,Consumer,United States,Louisville,Colorado,80027,West,TEC-AC-10004114,Accessories,KeyTronic 6101 Series - Keyboard - Black,196.752,6,0.2,56.5662
423,CA-2017-125388,10/19/2017,MP-17965,Michael Paige,Corporate,United States,Lawrence,Massachusetts,1841,East,FUR-FU-10004712,Furnishings,"Westinghouse Mesh Shade Clip-On Gooseneck Lamp, Black",56.56,4,0,14.7056
425,CA-2017-155705,8/21/2017,NF-18385,Natalie Fritzler,Consumer,United States,Jackson,Mississippi,39212,South,FUR-CH-10000015,Chairs,Hon Multipurpose Stacking Arm Chairs,866.4,4,0,225.264
426,CA-2017-149160,11/23/2017,JM-15265,Janet Molinari,Corporate,United States,Canton,Michigan,48187,Central,FUR-FU-10003347,Furnishings,Coloredge Poster Frame,28.4,2,0,11.076
428,CA-2014-101476,9/12/2014,SD-20485,Shirley Daniels,Home Office,United States,New Rochelle,New York,10801,East,TEC-MA-10000029,Machines,"Epson WorkForce WF-2530 All-in-One Printer, Copier Scanner",69.99,1,0,30.0957
429,CA-2017-152275,10/1/2017,KH-16630,Ken Heidel,Corporate,United States,San Antonio,Texas,78207,Central,OFF-AR-10000369,Art,Design Ebony Sketching Pencil,6.672,6,0.2,0.5004
430,US-2016-123750,4/15/2016,RB-19795,Ross Baird,Home Office,United States,Gastonia,North Carolina,28052,South,OFF-BI-10004584,Binders,GBC ProClick 150 Presentation Binding System,189.588,2,0.7,-145.3508
434,CA-2016-127369,6/6/2016,DB-13060,Dave Brooks,Consumer,United States,Lowell,Massachusetts,1852,East,OFF-ST-10003306,Storage,Letter Size Cart,714.3,5,0,207.147
435,US-2014-150574,12/19/2014,MK-18160,Mike Kennedy,Consumer,United States,Jacksonville,Florida,32216,South,OFF-BI-10000773,Binders,Insertable Tab Post Binder Dividers,4.812,2,0.7,-3.6892
437,CA-2016-147375,6/12/2016,PO-19180,Philisse Overcash,Home Office,United States,Chicago,Illinois,60623,Central,TEC-MA-10002937,Machines,"Canon Color ImageCLASS MF8580Cdw Wireless Laser All-In-One Printer, Copier, Scanner",1007.979,3,0.3,43.1991
439,CA-2017-130043,9/15/2017,BB-11545,Brenda Bowman,Corporate,United States,Houston,Texas,77070,Central,OFF-PA-10002230,Paper,Xerox 1897,31.872,8,0.2,11.5536
440,CA-2017-157252,1/20/2017,CV-12805,Cynthia Voltz,Corporate,United States,New York City,New York,10024,East,FUR-CH-10003396,Chairs,Global Deluxe Steno Chair,207.846,3,0.1,2.3094
441,CA-2016-115756,9/5/2016,PK-19075,Pete Kriz,Consumer,United States,Detroit,Michigan,48227,Central,FUR-FU-10000246,Furnishings,Aluminum Document Frame,12.22,1,0,3.666
447,CA-2017-154214,3/20/2017,TB-21595,Troy Blackwell,Consumer,United States,Columbus,Indiana,47201,Central,FUR-FU-10000206,Furnishings,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",2.91,1,0,1.3677
448,CA-2016-166674,4/1/2016,RB-19360,Raymond Buch,Consumer,United States,Auburn,New York,13021,East,OFF-AR-10000588,Art,Newell 345,59.52,3,0,15.4752
454,CA-2017-147277,10/20/2017,EB-13705,Ed Braxton,Corporate,United States,Akron,Ohio,44312,East,FUR-TA-10001539,Tables,Chromcraft Rectangular Conference Tables,284.364,2,0.4,-75.8304
456,CA-2016-100153,12/13/2016,KH-16630,Ken Heidel,Corporate,United States,Norman,Oklahoma,73071,Central,TEC-AC-10001772,Accessories,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,63.88,4,0,24.9132
457,US-2014-110674,2/12/2014,SC-20095,Sanjit Chand,Consumer,United States,Concord,California,94521,West,FUR-CH-10000225,Chairs,"Global Geo Office Task Chair, Gray",129.568,2,0.2,-24.294
458,US-2016-157945,9/26/2016,NF-18385,Natalie Fritzler,Consumer,United States,Decatur,Illinois,62521,Central,FUR-CH-10002331,Chairs,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,747.558,3,0.3,-96.1146
460,CA-2015-109638,12/15/2015,JH-15985,Joseph Holt,Consumer,United States,Seattle,Washington,98115,West,OFF-AP-10002472,Appliances,3M Office Air Cleaner,103.92,4,0,36.372
463,CA-2016-109869,4/22/2016,TN-21040,Tanja Norvell,Home Office,United States,Phoenix,Arizona,85023,West,FUR-FU-10000023,Furnishings,Eldon Wave Desk Accessories,23.56,5,0.2,7.068
468,US-2015-101399,1/17/2015,JS-15940,Joni Sundaresam,Home Office,United States,Park Ridge,Illinois,60068,Central,FUR-FU-10002918,Furnishings,Eldon ClusterMat Chair Mat with Cordless Antistatic Protection,254.744,7,0.6,-312.0614
469,CA-2017-154907,3/31/2017,DS-13180,David Smith,Corporate,United States,Amarillo,Texas,79109,Central,FUR-BO-10002824,Bookcases,Bush Mission Pointe Library,205.3328,2,0.32,-36.2352
470,US-2016-100419,12/16/2016,CC-12670,Craig Carreira,Consumer,United States,Chicago,Illinois,60610,Central,OFF-BI-10002194,Binders,Cardinal Hold-It CD Pocket,4.788,3,0.8,-7.9002
471,CA-2015-154144,12/20/2015,MH-17785,Maya Herman,Corporate,United States,Lindenhurst,New York,11757,East,OFF-PA-10004071,Paper,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",55.48,1,0,26.6304
472,CA-2014-144666,11/9/2014,JP-15520,Jeremy Pistek,Consumer,United States,San Francisco,California,94110,West,OFF-ST-10002743,Storage,SAFCO Boltless Steel Shelving,340.92,3,0,3.4092
478,CA-2016-103891,7/12/2016,KH-16690,Kristen Hastings,Corporate,United States,Los Angeles,California,90008,West,TEC-PH-10000149,Phones,Cisco SPA525G2 IP Phone - Wireless,95.76,6,0.2,7.182
479,CA-2016-152632,10/27/2016,JE-15475,Jeremy Ellison,Consumer,United States,Troy,New York,12180,East,FUR-FU-10002671,Furnishings,Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp,40.2,3,0,19.296
480,CA-2016-100790,6/26/2016,JG-15805,John Grady,Corporate,United States,New York City,New York,10024,East,OFF-AR-10003045,Art,Prang Colored Pencils,14.7,5,0,6.615
482,CA-2014-134677,10/6/2014,XP-21865,Xylona Preis,Consumer,United States,San Diego,California,92024,West,TEC-AC-10001445,Accessories,Imation USB 2.0 Swivel Flash Drive USB flash drive - 4 GB - Pink,9.09,3,0,1.9089
483,CA-2014-127691,7/22/2014,EM-14065,Erin Mull,Consumer,United States,New York City,New York,10024,East,OFF-AR-10002053,Art,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",5.96,2,0,1.6688
485,CA-2017-140963,6/10/2017,MT-18070,Michelle Tran,Home Office,United States,Los Angeles,California,90045,West,OFF-LA-10003923,Labels,Alphabetical Labels for Top Tab Filing,29.6,2,0,14.8
488,CA-2014-154627,10/29/2014,SA-20830,Sue Ann Reed,Consumer,United States,Chicago,Illinois,60610,Central,TEC-PH-10001363,Phones,Apple iPhone 5S,2735.952,6,0.2,341.994
489,CA-2014-133753,6/9/2014,CW-11905,Carl Weiss,Home Office,United States,Huntsville,Texas,77340,Central,TEC-PH-10000376,Phones,Square Credit Card Reader,7.992,1,0.2,0.5994
492,CA-2014-113362,9/14/2014,AJ-10960,Astrea Jones,Consumer,United States,Rochester,New York,14609,East,OFF-ST-10001809,Storage,Fellowes Officeware Wire Shelving,449.15,5,0,8.983
494,CA-2016-169166,5/9/2016,SS-20590,Sonia Sunley,Consumer,United States,Seattle,Washington,98115,West,TEC-AC-10000991,Accessories,Sony Micro Vault Click 8 GB USB 2.0 Flash Drive,93.98,2,0,13.1572
495,US-2016-120929,3/18/2016,RO-19780,Rose O'Brian,Consumer,United States,Memphis,Tennessee,38109,South,FUR-TA-10001857,Tables,Balt Solid Wood Rectangular Table,189.882,3,0.4,-94.941
496,CA-2015-134782,12/27/2015,MD-17350,Maribeth Dona,Consumer,United States,Fayetteville,Arkansas,72701,South,OFF-EN-10001434,Envelopes,"Strathmore #10 Envelopes, Ultimate White",105.42,2,0,51.6558
497,CA-2016-126158,7/25/2016,SC-20095,Sanjit Chand,Consumer,United States,Costa Mesa,California,92627,West,OFF-BI-10002498,Binders,Clear Mylar Reinforcing Strips,119.616,8,0.2,40.3704
501,US-2016-105578,5/30/2016,MY-17380,Maribeth Yedwab,Corporate,United States,Parker,Colorado,80134,West,OFF-BI-10001670,Binders,Vinyl Sectional Post Binders,22.62,2,0.7,-15.08
506,CA-2017-134978,11/12/2017,EB-13705,Ed Braxton,Corporate,United States,New York City,New York,10024,East,OFF-BI-10003274,Binders,"Avery Durable Slant Ring Binders, No Labels",15.92,5,0.2,5.373
